"x","y","z","type"
2.32323232323232,-7.77777777777778,435.061116212631,"no_noise"
2.52525252525252,-7.77777777777778,419.711662075299,"no_noise"
2.72727272727273,-7.77777777777778,404.770329558208,"no_noise"
2.92929292929293,-7.77777777777778,390.237118661361,"no_noise"
3.13131313131313,-7.77777777777778,376.112029384757,"no_noise"
3.33333333333333,-7.77777777777778,362.395061728395,"no_noise"
3.53535353535353,-7.77777777777778,349.086215692276,"no_noise"
3.73737373737374,-7.77777777777778,336.1854912764,"no_noise"
3.93939393939394,-7.77777777777778,323.692888480767,"no_noise"
4.14141414141414,-7.77777777777778,311.608407305377,"no_noise"
4.34343434343434,-7.77777777777778,299.93204775023,"no_noise"
4.54545454545454,-7.77777777777778,288.663809815325,"no_noise"
4.74747474747475,-7.77777777777778,277.803693500663,"no_noise"
4.94949494949495,-7.77777777777778,267.351698806244,"no_noise"
5.15151515151515,-7.77777777777778,257.307825732068,"no_noise"
5.35353535353535,-7.77777777777778,247.672074278135,"no_noise"
5.55555555555556,-7.77777777777778,238.444444444444,"no_noise"
5.75757575757576,-7.77777777777778,229.624936230997,"no_noise"
5.95959595959596,-7.77777777777778,221.213549637792,"no_noise"
6.16161616161616,-7.77777777777778,213.21028466483,"no_noise"
6.36363636363636,-7.77777777777778,205.615141312111,"no_noise"
6.56565656565656,-7.77777777777778,198.428119579635,"no_noise"
6.76767676767677,-7.77777777777778,191.649219467401,"no_noise"
6.96969696969697,-7.77777777777778,185.278440975411,"no_noise"
7.17171717171717,-7.77777777777778,179.315784103663,"no_noise"
7.37373737373737,-7.77777777777778,173.761248852158,"no_noise"
7.57575757575757,-7.77777777777778,168.614835220896,"no_noise"
7.77777777777778,-7.77777777777778,163.876543209877,"no_noise"
7.97979797979798,-7.77777777777778,159.5463728191,"no_noise"
8.18181818181818,-7.77777777777778,155.624324048567,"no_noise"
8.38383838383838,-7.77777777777778,152.110396898276,"no_noise"
8.58585858585858,-7.77777777777778,149.004591368228,"no_noise"
8.78787878787879,-7.77777777777778,146.306907458423,"no_noise"
8.98989898989899,-7.77777777777778,144.01734516886,"no_noise"
9.19191919191919,-7.77777777777778,142.135904499541,"no_noise"
9.39393939393939,-7.77777777777778,140.662585450464,"no_noise"
9.5959595959596,-7.77777777777778,139.59738802163,"no_noise"
9.7979797979798,-7.77777777777778,138.940312213039,"no_noise"
10,-7.77777777777778,138.691358024691,"no_noise"
-10,-7.57575757575758,2104.59687786961,"no_noise"
-9.7979797979798,-7.57575757575758,2064.67850219365,"no_noise"
-9.5959595959596,-7.57575757575758,2025.16824813795,"no_noise"
-9.39393939393939,-7.57575757575758,1986.06611570248,"no_noise"
-9.19191919191919,-7.57575757575758,1947.37210488726,"no_noise"
-8.98989898989899,-7.57575757575758,1909.08621569228,"no_noise"
-8.78787878787879,-7.57575757575758,1871.20844811754,"no_noise"
-8.58585858585859,-7.57575757575758,1833.73880216304,"no_noise"
-8.38383838383838,-7.57575757575758,1796.67727782879,"no_noise"
-8.18181818181818,-7.57575757575758,1760.02387511478,"no_noise"
-7.97979797979798,-7.57575757575758,1723.77859402102,"no_noise"
-7.77777777777778,-7.57575757575758,1687.9414345475,"no_noise"
-7.57575757575758,-7.57575757575758,1652.51239669421,"no_noise"
-7.37373737373737,-7.57575757575758,1617.49148046118,"no_noise"
-7.17171717171717,-7.57575757575758,1582.87868584838,"no_noise"
-6.96969696969697,-7.57575757575758,1548.67401285583,"no_noise"
-6.76767676767677,-7.57575757575758,1514.87746148352,"no_noise"
-6.56565656565657,-7.57575757575758,1481.48903173146,"no_noise"
-6.36363636363636,-7.57575757575758,1448.50872359963,"no_noise"
-6.16161616161616,-7.57575757575758,1415.93653708805,"no_noise"
-5.95959595959596,-7.57575757575758,1383.77247219671,"no_noise"
-5.75757575757576,-7.57575757575758,1352.01652892562,"no_noise"
-5.55555555555556,-7.57575757575758,1320.66870727477,"no_noise"
-5.35353535353535,-7.57575757575758,1289.72900724416,"no_noise"
-5.15151515151515,-7.57575757575758,1259.19742883379,"no_noise"
-4.94949494949495,-7.57575757575758,1229.07397204367,"no_noise"
-4.74747474747475,-7.57575757575758,1199.35863687379,"no_noise"
-4.54545454545455,-7.57575757575758,1170.05142332415,"no_noise"
-4.34343434343434,-7.57575757575758,1141.15233139476,"no_noise"
-4.14141414141414,-7.57575757575758,1112.6613610856,"no_noise"
-3.93939393939394,-7.57575757575758,1084.57851239669,"no_noise"
-3.73737373737374,-7.57575757575758,1056.90378532803,"no_noise"
-3.53535353535354,-7.57575757575758,1029.6371798796,"no_noise"
-3.33333333333333,-7.57575757575758,1002.77869605142,"no_noise"
-3.13131313131313,-7.57575757575758,976.328333843486,"no_noise"
-2.92929292929293,-7.57575757575758,950.28609325579,"no_noise"
-2.72727272727273,-7.57575757575758,924.651974288338,"no_noise"
-2.52525252525253,-7.57575757575758,899.425976941129,"no_noise"
-2.32323232323232,-7.57575757575758,874.608101214162,"no_noise"
-2.12121212121212,-7.57575757575758,850.198347107438,"no_noise"
-1.91919191919192,-7.57575757575758,826.196714620957,"no_noise"
-1.71717171717172,-7.57575757575758,802.603203754719,"no_noise"
-1.51515151515152,-7.57575757575758,779.417814508724,"no_noise"
-1.31313131313131,-7.57575757575758,756.640546882971,"no_noise"
-1.11111111111111,-7.57575757575758,734.271400877461,"no_noise"
-0.90909090909091,-7.57575757575758,712.310376492195,"no_noise"
-0.707070707070708,-7.57575757575758,690.757473727171,"no_noise"
-0.505050505050505,-7.57575757575758,669.61269258239,"no_noise"
-0.303030303030303,-7.57575757575758,648.876033057851,"no_noise"
-0.1010101010101,-7.57575757575758,628.547495153556,"no_noise"
0.1010101010101,-7.57575757575758,608.627078869503,"no_noise"
0.303030303030303,-7.57575757575758,589.114784205693,"no_noise"
0.505050505050505,-7.57575757575758,570.010611162126,"no_noise"
0.707070707070708,-7.57575757575758,551.314559738802,"no_noise"
0.909090909090908,-7.57575757575758,533.026629935721,"no_noise"
1.11111111111111,-7.57575757575758,515.146821752882,"no_noise"
1.31313131313131,-7.57575757575758,497.675135190287,"no_noise"
1.51515151515152,-7.57575757575758,480.611570247934,"no_noise"
1.71717171717172,-7.57575757575758,463.956126925824,"no_noise"
1.91919191919192,-7.57575757575758,447.708805223957,"no_noise"
2.12121212121212,-7.57575757575758,431.869605142332,"no_noise"
2.32323232323232,-7.57575757575758,416.438526680951,"no_noise"
2.52525252525252,-7.57575757575758,401.415569839812,"no_noise"
2.72727272727273,-7.57575757575758,386.800734618917,"no_noise"
2.92929292929293,-7.57575757575758,372.594021018263,"no_noise"
3.13131313131313,-7.57575757575758,358.795429037853,"no_noise"
3.33333333333333,-7.57575757575758,345.404958677686,"no_noise"
3.53535353535353,-7.57575757575758,332.422609937762,"no_noise"
3.73737373737374,-7.57575757575758,319.84838281808,"no_noise"
3.93939393939394,-7.57575757575758,307.682277318641,"no_noise"
4.14141414141414,-7.57575757575758,295.924293439445,"no_noise"
4.34343434343434,-7.57575757575758,284.574431180492,"no_noise"
4.54545454545454,-7.57575757575758,273.632690541782,"no_noise"
4.74747474747475,-7.57575757575758,263.099071523314,"no_noise"
4.94949494949495,-7.57575757575758,252.973574125089,"no_noise"
5.15151515151515,-7.57575757575758,243.256198347108,"no_noise"
5.35353535353535,-7.57575757575758,233.946944189369,"no_noise"
5.55555555555556,-7.57575757575758,225.045811651872,"no_noise"
5.75757575757576,-7.57575757575758,216.552800734619,"no_noise"
5.95959595959596,-7.57575757575758,208.467911437608,"no_noise"
6.16161616161616,-7.57575757575758,200.791143760841,"no_noise"
6.36363636363636,-7.57575757575758,193.522497704316,"no_noise"
6.56565656565656,-7.57575757575758,186.661973268034,"no_noise"
6.76767676767677,-7.57575757575758,180.209570451995,"no_noise"
6.96969696969697,-7.57575757575758,174.165289256198,"no_noise"
7.17171717171717,-7.57575757575758,168.529129680645,"no_noise"
7.37373737373737,-7.57575757575758,163.301091725334,"no_noise"
7.57575757575757,-7.57575757575758,158.481175390266,"no_noise"
7.77777777777778,-7.57575757575758,154.069380675441,"no_noise"
7.97979797979798,-7.57575757575758,150.065707580859,"no_noise"
8.18181818181818,-7.57575757575758,146.47015610652,"no_noise"
8.38383838383838,-7.57575757575758,143.282726252423,"no_noise"
8.58585858585858,-7.57575757575758,140.50341801857,"no_noise"
8.78787878787879,-7.57575757575758,138.132231404959,"no_noise"
8.98989898989899,-7.57575757575758,136.169166411591,"no_noise"
9.19191919191919,-7.57575757575758,134.614223038465,"no_noise"
9.39393939393939,-7.57575757575758,133.467401285583,"no_noise"
9.5959595959596,-7.57575757575758,132.728701152944,"no_noise"
9.7979797979798,-7.57575757575758,132.398122640547,"no_noise"
10,-7.57575757575758,132.475665748393,"no_noise"
-10,-7.37373737373737,2066.46607489032,"no_noise"
-9.7979797979798,-7.37373737373737,2026.87419651056,"no_noise"
-9.5959595959596,-7.37373737373737,1987.69043975105,"no_noise"
-9.39393939393939,-7.37373737373737,1948.91480461177,"no_noise"
-9.19191919191919,-7.37373737373737,1910.54729109275,"no_noise"
-8.98989898989899,-7.37373737373737,1872.58789919396,"no_noise"
-8.78787878787879,-7.37373737373737,1835.03662891542,"no_noise"
-8.58585858585859,-7.37373737373737,1797.89348025712,"no_noise"
-8.38383838383838,-7.37373737373737,1761.15845321906,"no_noise"
-8.18181818181818,-7.37373737373737,1724.83154780124,"no_noise"
-7.97979797979798,-7.37373737373737,1688.91276400367,"no_noise"
-7.77777777777778,-7.37373737373737,1653.40210182634,"no_noise"
-7.57575757575758,-7.37373737373737,1618.29956126926,"no_noise"
-7.37373737373737,-7.37373737373737,1583.60514233241,"no_noise"
-7.17171717171717,-7.37373737373737,1549.31884501581,"no_noise"
-6.96969696969697,-7.37373737373737,1515.44066931946,"no_noise"
-6.76767676767677,-7.37373737373737,1481.97061524334,"no_noise"
-6.56565656565657,-7.37373737373737,1448.90868278747,"no_noise"
-6.36363636363636,-7.37373737373737,1416.25487195184,"no_noise"
-6.16161616161616,-7.37373737373737,1384.00918273646,"no_noise"
-5.95959595959596,-7.37373737373737,1352.17161514131,"no_noise"
-5.75757575757576,-7.37373737373737,1320.74216916641,"no_noise"
-5.55555555555556,-7.37373737373737,1289.72084481175,"no_noise"
-5.35353535353535,-7.37373737373737,1259.10764207734,"no_noise"
-5.15151515151515,-7.37373737373737,1228.90256096317,"no_noise"
-4.94949494949495,-7.37373737373737,1199.10560146924,"no_noise"
-4.74747474747475,-7.37373737373737,1169.71676359555,"no_noise"
-4.54545454545455,-7.37373737373737,1140.73604734211,"no_noise"
-4.34343434343434,-7.37373737373737,1112.16345270891,"no_noise"
-4.14141414141414,-7.37373737373737,1083.99897969595,"no_noise"
-3.93939393939394,-7.37373737373737,1056.24262830323,"no_noise"
-3.73737373737374,-7.37373737373737,1028.89439853076,"no_noise"
-3.53535353535354,-7.37373737373737,1001.95429037853,"no_noise"
-3.33333333333333,-7.37373737373737,975.422303846546,"no_noise"
-3.13131313131313,-7.37373737373737,949.298438934803,"no_noise"
-2.92929292929293,-7.37373737373737,923.582695643302,"no_noise"
-2.72727272727273,-7.37373737373737,898.275073972044,"no_noise"
-2.52525252525253,-7.37373737373737,873.375573921028,"no_noise"
-2.32323232323232,-7.37373737373737,848.884195490256,"no_noise"
-2.12121212121212,-7.37373737373737,824.800938679727,"no_noise"
-1.91919191919192,-7.37373737373737,801.12580348944,"no_noise"
-1.71717171717172,-7.37373737373737,777.858789919396,"no_noise"
-1.51515151515152,-7.37373737373737,754.999897969595,"no_noise"
-1.31313131313131,-7.37373737373737,732.549127640037,"no_noise"
-1.11111111111111,-7.37373737373737,710.506478930721,"no_noise"
-0.90909090909091,-7.37373737373737,688.871951841649,"no_noise"
-0.707070707070708,-7.37373737373737,667.645546372819,"no_noise"
-0.505050505050505,-7.37373737373737,646.827262524232,"no_noise"
-0.303030303030303,-7.37373737373737,626.417100295888,"no_noise"
-0.1010101010101,-7.37373737373737,606.415059687787,"no_noise"
0.1010101010101,-7.37373737373737,586.821140699929,"no_noise"
0.303030303030303,-7.37373737373737,567.635343332313,"no_noise"
0.505050505050505,-7.37373737373737,548.85766758494,"no_noise"
0.707070707070708,-7.37373737373737,530.48811345781,"no_noise"
0.909090909090908,-7.37373737373737,512.526680950923,"no_noise"
1.11111111111111,-7.37373737373737,494.973370064279,"no_noise"
1.31313131313131,-7.37373737373737,477.828180797878,"no_noise"
1.51515151515152,-7.37373737373737,461.091113151719,"no_noise"
1.71717171717172,-7.37373737373737,444.762167125804,"no_noise"
1.91919191919192,-7.37373737373737,428.841342720131,"no_noise"
2.12121212121212,-7.37373737373737,413.328639934701,"no_noise"
2.32323232323232,-7.37373737373737,398.224058769513,"no_noise"
2.52525252525252,-7.37373737373737,383.527599224569,"no_noise"
2.72727272727273,-7.37373737373737,369.239261299867,"no_noise"
2.92929292929293,-7.37373737373737,355.359044995409,"no_noise"
3.13131313131313,-7.37373737373737,341.886950311193,"no_noise"
3.33333333333333,-7.37373737373737,328.82297724722,"no_noise"
3.53535353535353,-7.37373737373737,316.167125803489,"no_noise"
3.73737373737374,-7.37373737373737,303.919395980002,"no_noise"
3.93939393939394,-7.37373737373737,292.079787776757,"no_noise"
4.14141414141414,-7.37373737373737,280.648301193756,"no_noise"
4.34343434343434,-7.37373737373737,269.624936230997,"no_noise"
4.54545454545454,-7.37373737373737,259.009692888481,"no_noise"
4.74747474747475,-7.37373737373737,248.802571166208,"no_noise"
4.94949494949495,-7.37373737373737,239.003571064177,"no_noise"
5.15151515151515,-7.37373737373737,229.61269258239,"no_noise"
5.35353535353535,-7.37373737373737,220.629935720845,"no_noise"
5.55555555555556,-7.37373737373737,212.055300479543,"no_noise"
5.75757575757576,-7.37373737373737,203.888786858484,"no_noise"
5.95959595959596,-7.37373737373737,196.130394857668,"no_noise"
6.16161616161616,-7.37373737373737,188.780124477094,"no_noise"
6.36363636363636,-7.37373737373737,181.837975716764,"no_noise"
6.56565656565656,-7.37373737373737,175.303948576676,"no_noise"
6.76767676767677,-7.37373737373737,169.178043056831,"no_noise"
6.96969696969697,-7.37373737373737,163.460259157229,"no_noise"
7.17171717171717,-7.37373737373737,158.15059687787,"no_noise"
7.37373737373737,-7.37373737373737,153.249056218753,"no_noise"
7.57575757575757,-7.37373737373737,148.75563717988,"no_noise"
7.77777777777778,-7.37373737373737,144.670339761249,"no_noise"
7.97979797979798,-7.37373737373737,140.993163962861,"no_noise"
8.18181818181818,-7.37373737373737,137.724109784716,"no_noise"
8.38383838383838,-7.37373737373737,134.863177226814,"no_noise"
8.58585858585858,-7.37373737373737,132.410366289154,"no_noise"
8.78787878787879,-7.37373737373737,130.365676971738,"no_noise"
8.98989898989899,-7.37373737373737,128.729109274564,"no_noise"
9.19191919191919,-7.37373737373737,127.500663197633,"no_noise"
9.39393939393939,-7.37373737373737,126.680338740945,"no_noise"
9.5959595959596,-7.37373737373737,126.2681359045,"no_noise"
9.7979797979798,-7.37373737373737,126.264054688297,"no_noise"
10,-7.37373737373737,126.668095092338,"no_noise"
-10,-7.17171717171717,2028.74339353127,"no_noise"
-9.7979797979798,-7.17171717171717,1989.47801244771,"no_noise"
-9.5959595959596,-7.17171717171717,1950.62075298439,"no_noise"
-9.39393939393939,-7.17171717171717,1912.17161514131,"no_noise"
-9.19191919191919,-7.17171717171717,1874.13059891848,"no_noise"
-8.98989898989899,-7.17171717171717,1836.49770431589,"no_noise"
-8.78787878787879,-7.17171717171717,1799.27293133354,"no_noise"
-8.58585858585859,-7.17171717171717,1762.45627997143,"no_noise"
-8.38383838383838,-7.17171717171717,1726.04775022957,"no_noise"
-8.18181818181818,-7.17171717171717,1690.04734210795,"no_noise"
-7.97979797979798,-7.17171717171717,1654.45505560657,"no_noise"
-7.77777777777778,-7.17171717171717,1619.27089072544,"no_noise"
-7.57575757575758,-7.17171717171717,1584.49484746454,"no_noise"
-7.37373737373737,-7.17171717171717,1550.1269258239,"no_noise"
-7.17171717171717,-7.17171717171717,1516.16712580349,"no_noise"
-6.96969696969697,-7.17171717171717,1482.61544740333,"no_noise"
-6.76767676767677,-7.17171717171717,1449.47189062341,"no_noise"
-6.56565656565657,-7.17171717171717,1416.73645546373,"no_noise"
-6.36363636363636,-7.17171717171717,1384.40914192429,"no_noise"
-6.16161616161616,-7.17171717171717,1352.4899500051,"no_noise"
-5.95959595959596,-7.17171717171717,1320.97887970615,"no_noise"
-5.75757575757576,-7.17171717171717,1289.87593102745,"no_noise"
-5.55555555555556,-7.17171717171717,1259.18110396898,"no_noise"
-5.35353535353535,-7.17171717171717,1228.89439853076,"no_noise"
-5.15151515151515,-7.17171717171717,1199.01581471278,"no_noise"
-4.94949494949495,-7.17171717171717,1169.54535251505,"no_noise"
-4.74747474747475,-7.17171717171717,1140.48301193756,"no_noise"
-4.54545454545455,-7.17171717171717,1111.82879298031,"no_noise"
-4.34343434343434,-7.17171717171717,1083.5826956433,"no_noise"
-4.14141414141414,-7.17171717171717,1055.74471992654,"no_noise"
-3.93939393939394,-7.17171717171717,1028.31486583002,"no_noise"
-3.73737373737374,-7.17171717171717,1001.29313335374,"no_noise"
-3.53535353535354,-7.17171717171717,974.679522497704,"no_noise"
-3.33333333333333,-7.17171717171717,948.474033261912,"no_noise"
-3.13131313131313,-7.17171717171717,922.676665646362,"no_noise"
-2.92929292929293,-7.17171717171717,897.287419651056,"no_noise"
-2.72727272727273,-7.17171717171717,872.306295275992,"no_noise"
-2.52525252525253,-7.17171717171717,847.733292521171,"no_noise"
-2.32323232323232,-7.17171717171717,823.568411386593,"no_noise"
-2.12121212121212,-7.17171717171717,799.811651872258,"no_noise"
-1.91919191919192,-7.17171717171717,776.463013978165,"no_noise"
-1.71717171717172,-7.17171717171717,753.522497704316,"no_noise"
-1.51515151515152,-7.17171717171717,730.990103050709,"no_noise"
-1.31313131313131,-7.17171717171717,708.865830017345,"no_noise"
-1.11111111111111,-7.17171717171717,687.149678604224,"no_noise"
-0.90909090909091,-7.17171717171717,665.841648811346,"no_noise"
-0.707070707070708,-7.17171717171717,644.94174063871,"no_noise"
-0.505050505050505,-7.17171717171717,624.449954086318,"no_noise"
-0.303030303030303,-7.17171717171717,604.366289154168,"no_noise"
-0.1010101010101,-7.17171717171717,584.690745842261,"no_noise"
0.1010101010101,-7.17171717171717,565.423324150597,"no_noise"
0.303030303030303,-7.17171717171717,546.564024079176,"no_noise"
0.505050505050505,-7.17171717171717,528.112845627997,"no_noise"
0.707070707070708,-7.17171717171717,510.069788797061,"no_noise"
0.909090909090908,-7.17171717171717,492.434853586369,"no_noise"
1.11111111111111,-7.17171717171717,475.208039995919,"no_noise"
1.31313131313131,-7.17171717171717,458.389348025712,"no_noise"
1.51515151515152,-7.17171717171717,441.978777675747,"no_noise"
1.71717171717172,-7.17171717171717,425.976328946026,"no_noise"
1.91919191919192,-7.17171717171717,410.382001836547,"no_noise"
2.12121212121212,-7.17171717171717,395.195796347311,"no_noise"
2.32323232323232,-7.17171717171717,380.417712478319,"no_noise"
2.52525252525252,-7.17171717171717,366.047750229568,"no_noise"
2.72727272727273,-7.17171717171717,352.085909601061,"no_noise"
2.92929292929293,-7.17171717171717,338.532190592797,"no_noise"
3.13131313131313,-7.17171717171717,325.386593204775,"no_noise"
3.33333333333333,-7.17171717171717,312.649117436996,"no_noise"
3.53535353535353,-7.17171717171717,300.31976328946,"no_noise"
3.73737373737374,-7.17171717171717,288.398530762167,"no_noise"
3.93939393939394,-7.17171717171717,276.885419855117,"no_noise"
4.14141414141414,-7.17171717171717,265.780430568309,"no_noise"
4.34343434343434,-7.17171717171717,255.083562901745,"no_noise"
4.54545454545454,-7.17171717171717,244.794816855423,"no_noise"
4.74747474747475,-7.17171717171717,234.914192429344,"no_noise"
4.94949494949495,-7.17171717171717,225.441689623508,"no_noise"
5.15151515151515,-7.17171717171717,216.377308437915,"no_noise"
5.35353535353535,-7.17171717171717,207.721048872564,"no_noise"
5.55555555555556,-7.17171717171717,199.472910927456,"no_noise"
5.75757575757576,-7.17171717171717,191.632894602592,"no_noise"
5.95959595959596,-7.17171717171717,184.20099989797,"no_noise"
6.16161616161616,-7.17171717171717,177.17722681359,"no_noise"
6.36363636363636,-7.17171717171717,170.561575349454,"no_noise"
6.56565656565656,-7.17171717171717,164.354045505561,"no_noise"
6.76767676767677,-7.17171717171717,158.55463728191,"no_noise"
6.96969696969697,-7.17171717171717,153.163350678502,"no_noise"
7.17171717171717,-7.17171717171717,148.180185695337,"no_noise"
7.37373737373737,-7.17171717171717,143.605142332415,"no_noise"
7.57575757575757,-7.17171717171717,139.438220589736,"no_noise"
7.77777777777778,-7.17171717171717,135.679420467299,"no_noise"
7.97979797979798,-7.17171717171717,132.328741965106,"no_noise"
8.18181818181818,-7.17171717171717,129.386185083155,"no_noise"
8.38383838383838,-7.17171717171717,126.851749821447,"no_noise"
8.58585858585858,-7.17171717171717,124.725436179982,"no_noise"
8.78787878787879,-7.17171717171717,123.007244158759,"no_noise"
8.98989898989899,-7.17171717171717,121.69717375778,"no_noise"
9.19191919191919,-7.17171717171717,120.795224977043,"no_noise"
9.39393939393939,-7.17171717171717,120.301397816549,"no_noise"
9.5959595959596,-7.17171717171717,120.215692276298,"no_noise"
9.7979797979798,-7.17171717171717,120.53810835629,"no_noise"
10,-7.17171717171717,121.268646056525,"no_noise"
-10,-6.96969696969697,1991.42883379247,"no_noise"
-9.7979797979798,-6.96969696969697,1952.4899500051,"no_noise"
-9.5959595959596,-6.96969696969697,1913.95918783798,"no_noise"
-9.39393939393939,-6.96969696969697,1875.83654729109,"no_noise"
-9.19191919191919,-6.96969696969697,1838.12202836445,"no_noise"
-8.98989898989899,-6.96969696969697,1800.81563105806,"no_noise"
-8.78787878787879,-6.96969696969697,1763.9173553719,"no_noise"
-8.58585858585859,-6.96969696969697,1727.42720130599,"no_noise"
-8.38383838383838,-6.96969696969697,1691.34516886032,"no_noise"
-8.18181818181818,-6.96969696969697,1655.67125803489,"no_noise"
-7.97979797979798,-6.96969696969697,1620.40546882971,"no_noise"
-7.77777777777778,-6.96969696969697,1585.54780124477,"no_noise"
-7.57575757575758,-6.96969696969697,1551.09825528007,"no_noise"
-7.37373737373737,-6.96969696969697,1517.05683093562,"no_noise"
-7.17171717171717,-6.96969696969697,1483.42352821141,"no_noise"
-6.96969696969697,-6.96969696969697,1450.19834710744,"no_noise"
-6.76767676767677,-6.96969696969697,1417.38128762371,"no_noise"
-6.56565656565657,-6.96969696969697,1384.97234976023,"no_noise"
-6.36363636363636,-6.96969696969697,1352.97153351699,"no_noise"
-6.16161616161616,-6.96969696969697,1321.37883889399,"no_noise"
-5.95959595959596,-6.96969696969697,1290.19426589124,"no_noise"
-5.75757575757576,-6.96969696969697,1259.41781450872,"no_noise"
-5.55555555555556,-6.96969696969697,1229.04948474645,"no_noise"
-5.35353535353535,-6.96969696969697,1199.08927660443,"no_noise"
-5.15151515151515,-6.96969696969697,1169.53719008264,"no_noise"
-4.94949494949495,-6.96969696969697,1140.3932251811,"no_noise"
-4.74747474747475,-6.96969696969697,1111.65738189981,"no_noise"
-4.54545454545455,-6.96969696969697,1083.32966023875,"no_noise"
-4.34343434343434,-6.96969696969697,1055.41006019794,"no_noise"
-4.14141414141414,-6.96969696969697,1027.89858177737,"no_noise"
-3.93939393939394,-6.96969696969697,1000.79522497704,"no_noise"
-3.73737373737374,-6.96969696969697,974.09998979696,"no_noise"
-3.53535353535354,-6.96969696969697,947.812876237119,"no_noise"
-3.33333333333333,-6.96969696969697,921.933884297521,"no_noise"
-3.13131313131313,-6.96969696969697,896.463013978166,"no_noise"
-2.92929292929293,-6.96969696969697,871.400265279053,"no_noise"
-2.72727272727273,-6.96969696969697,846.745638200184,"no_noise"
-2.52525252525253,-6.96969696969697,822.499132741557,"no_noise"
-2.32323232323232,-6.96969696969697,798.660748903173,"no_noise"
-2.12121212121212,-6.96969696969697,775.230486685032,"no_noise"
-1.91919191919192,-6.96969696969697,752.208346087134,"no_noise"
-1.71717171717172,-6.96969696969697,729.594327109479,"no_noise"
-1.51515151515152,-6.96969696969697,707.388429752066,"no_noise"
-1.31313131313131,-6.96969696969697,685.590654014896,"no_noise"
-1.11111111111111,-6.96969696969697,664.200999897969,"no_noise"
-0.90909090909091,-6.96969696969697,643.219467401286,"no_noise"
-0.707070707070708,-6.96969696969697,622.646056524844,"no_noise"
-0.505050505050505,-6.96969696969697,602.480767268646,"no_noise"
-0.303030303030303,-6.96969696969697,582.72359963269,"no_noise"
-0.1010101010101,-6.96969696969697,563.374553616978,"no_noise"
0.1010101010101,-6.96969696969697,544.433629221508,"no_noise"
0.303030303030303,-6.96969696969697,525.900826446281,"no_noise"
0.505050505050505,-6.96969696969697,507.776145291297,"no_noise"
0.707070707070708,-6.96969696969697,490.059585756555,"no_noise"
0.909090909090908,-6.96969696969697,472.751147842057,"no_noise"
1.11111111111111,-6.96969696969697,455.850831547801,"no_noise"
1.31313131313131,-6.96969696969697,439.358636873788,"no_noise"
1.51515151515152,-6.96969696969697,423.274563820018,"no_noise"
1.71717171717172,-6.96969696969697,407.598612386491,"no_noise"
1.91919191919192,-6.96969696969697,392.330782573207,"no_noise"
2.12121212121212,-6.96969696969697,377.471074380165,"no_noise"
2.32323232323232,-6.96969696969697,363.019487807367,"no_noise"
2.52525252525252,-6.96969696969697,348.976022854811,"no_noise"
2.72727272727273,-6.96969696969697,335.340679522498,"no_noise"
2.92929292929293,-6.96969696969697,322.113457810428,"no_noise"
3.13131313131313,-6.96969696969697,309.2943577186,"no_noise"
3.33333333333333,-6.96969696969697,296.883379247016,"no_noise"
3.53535353535353,-6.96969696969697,284.880522395674,"no_noise"
3.73737373737374,-6.96969696969697,273.285787164575,"no_noise"
3.93939393939394,-6.96969696969697,262.099173553719,"no_noise"
4.14141414141414,-6.96969696969697,251.320681563106,"no_noise"
4.34343434343434,-6.96969696969697,240.950311192735,"no_noise"
4.54545454545454,-6.96969696969697,230.988062442608,"no_noise"
4.74747474747475,-6.96969696969697,221.433935312723,"no_noise"
4.94949494949495,-6.96969696969697,212.287929803081,"no_noise"
5.15151515151515,-6.96969696969697,203.550045913682,"no_noise"
5.35353535353535,-6.96969696969697,195.220283644526,"no_noise"
5.55555555555556,-6.96969696969697,187.298642995613,"no_noise"
5.75757575757576,-6.96969696969697,179.785123966942,"no_noise"
5.95959595959596,-6.96969696969697,172.679726558514,"no_noise"
6.16161616161616,-6.96969696969697,165.98245077033,"no_noise"
6.36363636363636,-6.96969696969697,159.693296602388,"no_noise"
6.56565656565656,-6.96969696969697,153.812264054688,"no_noise"
6.76767676767677,-6.96969696969697,148.339353127232,"no_noise"
6.96969696969697,-6.96969696969697,143.274563820018,"no_noise"
7.17171717171717,-6.96969696969697,138.617896133048,"no_noise"
7.37373737373737,-6.96969696969697,134.36935006632,"no_noise"
7.57575757575757,-6.96969696969697,130.528925619835,"no_noise"
7.77777777777778,-6.96969696969697,127.096622793592,"no_noise"
7.97979797979798,-6.96969696969697,124.072441587593,"no_noise"
8.18181818181818,-6.96969696969697,121.456382001837,"no_noise"
8.38383838383838,-6.96969696969697,119.248444036323,"no_noise"
8.58585858585858,-6.96969696969697,117.448627691052,"no_noise"
8.78787878787879,-6.96969696969697,116.056932966024,"no_noise"
8.98989898989899,-6.96969696969697,115.073359861239,"no_noise"
9.19191919191919,-6.96969696969697,114.497908376696,"no_noise"
9.39393939393939,-6.96969696969697,114.330578512397,"no_noise"
9.5959595959596,-6.96969696969697,114.57137026834,"no_noise"
9.7979797979798,-6.96969696969697,115.220283644526,"no_noise"
10,-6.96969696969697,116.277318640955,"no_noise"
-10,-6.76767676767677,1954.52239567391,"no_noise"
-9.7979797979798,-6.76767676767677,1915.91000918274,"no_noise"
-9.5959595959596,-6.76767676767677,1877.7057443118,"no_noise"
